"Participant","Sex","Age","NativeLanguage","EducationLevel","VGexp","Handedness","Inclusion","antisaccade","categoryswitch","colorshape","dualnback","keeptrack","lettermemory","stopsignal","stroop","numberletter","SF","Flight","Bonus","Mine","Fortress","SF_multi_01","SF_multi_02","SF_multi_03","SF_multi_04","SF_multi_05","keeptrack_asin","dualnback_asin","lettermemory_asin","zscore_antisaccade","zscore_categoryswitch","zscore_colorshape","zscore_dualnback","zscore_keeptrack","zscore_lettermemory","zscore_stopsignal","zscore_stroop","zscore_numberletter","zscore_SF","zscore_inhibition","zscore_WM","zscore_shifting","zscore_EF"
122,"man",22,"french",18,3,"right-handed",1,394.258426966292,35.4444444444445,76.2526542324247,0.941666666666667,0.857142857142857,0.833333333333333,181.192307692308,84.3076923076923,281.075366568915,3170,-50,650,820,1750,1340,2870,2920,3170,3130,1.18319964013972,1.36346742528384,1.15026199151093,0.997332715895849,1.32776160322953,0.437271839970233,0.826570434691035,0.424445569992906,0.557952757584629,0.595339096481141,0.105312236679187,0.51250857330865,1.34708335118457,0.565994683018725,0.602989587422857,0.759180672169469,0.642721647537017
123,"man",21,"french",14,3.5,"right-handed",1,408.704545454545,36.506734006734,114.673913043478,0.958333333333333,0.928571428571429,0.916666666666667,212.962962962963,144.331908831909,319.923913043478,1320,-240,300,760,500,960,-90,1320,820,550,1.30024656381632,1.41066464910998,1.27795355506632,0.765838763631375,1.31853602589352,0.0877602442323974,1.07017350995566,1.06221352490453,0.995267081096911,-0.103298674997465,-0.630344655624809,0.341599427323211,-0.138629620426568,0.0107318110030337,1.0425513719857,0.58263189914971,0.545305027379481
124,"woman",21,"french",16,6.5,"left-handed",1,507.081395348837,117.846666666667,57.9856910569105,0.941666666666667,0.714285714285714,0.916666666666667,197.807692307692,28.5559440559441,184.076791076791,1520,-600,150,970,1000,1110,350,1520,800,285,1.00685368543427,1.36346742528384,1.27795355506632,-0.810615549122407,0.612129914134046,0.603443268141178,0.826570434691035,-0.851090339830338,0.995267081096911,0.22996623334496,0.788605751103465,0.939241236524707,0.0219879981259878,0.0693188117753395,0.323582391985869,0.718271472933311,0.370390892231506
125,"woman",20,"french",16,3.5,"right-handed",1,453.670454545455,191.533333333333,8.91898527004912,0.925,0.928571428571429,0.916666666666667,166.811320754717,186.607085346216,385.027777777778,485,-895,200,680,500,355,-575,-30,0,485,1.30024656381632,1.32476043658762,1.27795355506632,0.0452759341706957,-0.0278105183978888,1.04979466754486,0.582967359426398,1.06221352490453,0.995267081096911,0.911577479987871,-1.14846928559929,0.0551834109768517,-0.809208177883487,-0.0638719571469081,0.88014932180928,0.359055853374609,0.39177773934566
126,"man",22,"french",15,6,"left-handed",1,430.476744186047,180.558518518518,98.5958646616541,0.908333333333333,0.892857142857143,0.75,249.407407407407,165.92,657.180214458665,2185,-85,200,570,1500,1390,890,1455,1915,2185,1.23732315454306,1.29098701108241,1.0471975511966,0.416946960068958,0.0675015381417473,0.23401949028981,0.339364284161759,0.743329547448719,0.120638434072353,-0.904713226650094,-0.89492833499838,-1.14211596704344,0.556041579813235,-0.460898200526505,0.40111075522761,-0.280198312870627,-0.113328586056507
127,"man",20,"french",15,6,"left-handed",1,443.903614457831,66.7289562289562,93.1258662369057,0.783333333333333,0.678571428571429,0.666666666666667,200.679245283019,123.993311036789,126.782590051458,2490,-100,300,1040,1250,1180,1395,805,2375,2490,0.968001774042632,1.10292476069722,0.95531661812451,0.201786100888331,1.05606761965587,0.283779126940946,-1.48765878032299,-1.16997431728614,-0.316675889439924,0.16682068742296,-0.38107476899926,1.19129964940688,0.800983448105882,-0.00415599356265655,-0.991436329016352,0.843715465334565,-0.0506256190814814
128,"woman",20,"french",15,6.5,"right-handed",1,378.151162790698,158.107142857143,63.0087614496217,0.933333333333333,0.928571428571429,0.666666666666667,216.471698113208,-44.5723076923077,367.928266178266,1310,-1260,500,820,1250,500,505,1130,740,1310,1.30024656381632,1.34334645746675,0.95531661812451,1.25544594175706,0.262483123028349,0.557749259074643,0.704768897058709,1.06221352490453,-0.316675889439924,-0.18045587824659,1.68486571976193,0.130410496400865,-0.146660501354195,0.919951927757465,0.483435510841106,0.316880959501286,0.573422799366619
129,"man",22,"french",17,6,"right-handed",1,444.46511627907,94.2273307790549,138.121568627451,0.916666666666667,0.785714285714286,0.833333333333333,242.074074074074,185.980072463768,607.458973233875,1805,-155,200,1010,750,1680,400,1645,1805,1350,1.08952095285255,1.30738282468938,1.15026199151093,0.192788232297677,0.81725478553596,-0.125539053423824,0.461165821794085,-0.213322384918712,0.557952757584629,-0.743452981500485,-1.14078461472399,-0.923373809453862,0.250868104563379,-0.563816454642267,0.268598731486668,-0.0772193591139085,-0.124145694089836
131,"woman",28,"french",14,5.5,"right-handed",1,524.707865168539,159.981481481481,115.762183468705,0.825,0.571428571428571,0.166666666666667,176.018867924528,-45.3782051282051,217.038819026791,30,-1240,250,770,250,-2500,30,-485,-330,-380,0.857071947850131,1.157894280365,0.420534335283966,-1.09307350946319,0.24620521110439,0.077860434994342,-0.878651092161403,-2.12662624965358,-2.94056183051359,0.709103209920092,1.69474280000618,0.794229065977443,-1.17461326009055,0.436924166821026,-1.98194639077619,0.372764904025391,-0.390752439976592
132,"woman",25,"french",14,2,"right-handed",1,502.825581395349,269.42619047619,265.278426836322,0.8,0.714285714285714,0.833333333333333,206.716981132075,14.1195652173913,409.50701754386,810,-470,200,830,250,-395,-590,135,120,810,1.00685368543427,1.12432242738401,1.15026199151093,-0.742417631945113,-0.704280101648797,-1.28226316390004,-1.24405570505835,-0.851090339830338,0.557952757584629,0.0340506742637686,0.965538032896901,-0.0525098322062173,-0.548204547735584,0.0857236917385187,-0.512397762434687,-0.679684365918352,-0.368786145538173
133,"woman",24,"french",15,10,"right-handed",1,420.267441860465,134.552727272727,99.6900383141763,0.808333333333333,0.75,0.5,240,-5.7180952380952,292.703333333333,90,-1300,200,690,500,-25,-280,-485,-235,90,1.0471975511966,1.13530018353838,0.785398163397448,0.580547428051667,0.467044186501546,0.224065980406441,-1.12225416742604,-0.532206362374525,-1.19130453646448,-0.697844023276353,1.20866843069855,0.46135284035079,-1.12642797452478,0.363790611824621,-0.948588355421683,0.384154335752926,-0.0668811359480453
134,"man",21,"french",15,6.5,"right-handed",1,382.528735632184,117.448148148148,212.952113429641,0.866666666666667,0.714285714285714,0.833333333333333,221.754716981132,88.0357142857143,507.585749385749,1330,-350,200,980,500,1330,1330,1010,910,1190,1.00685368543427,1.21914613830565,1.15026199151093,1.18529688135545,0.615590894588851,-0.806259673546265,-0.269643403999814,-0.851090339830338,0.557952757584629,-0.296629639760882,0.0596215934421166,-0.483994503309879,-0.13059873949894,0.316096278345562,-0.187593662081841,-0.224887760755764,-0.0321283814973477
135,"woman",21,"french",15,4.5,"right-handed",1,564.488636363636,465.332307692308,115.150549450549,0.891666666666667,0.607142857142857,0.75,193.481481481481,44.1153846153846,410.682786885246,760,-540,500,550,250,-2280,-885,-195,-1435,760,0.893378412739926,1.26052180642484,1.0471975511966,-1.73054633343111,-2.40564957672709,0.0834243646600653,0.0957612088971366,-1.80774227219777,0.120638434072353,0.325099754036375,0.597909223089164,-0.0576824770603489,-0.588358952373723,-0.269179118768524,-0.530447543076093,-0.793302563042457,-0.530976408295691
139,"man",20,"french",15,4.5,"right-handed",1,396.25,84.4655172413793,13.6524154589372,0.9,0.892857142857143,1,247.792452830189,-28.5654545454545,83.4647221127316,1420,-50,300,420,750,520,1365,1420,625,880,1.23732315454306,1.27540813090181,1.5707963267949,0.965418460646502,0.902032391311717,1.00673546569081,0.217562746529448,0.743329547448719,1.43258140460919,-0.869200321509958,1.48868570237128,1.38187099601223,-0.0583208111502899,0.52830128050261,0.797824566195785,1.09687961767158,0.807668488123326
140,"man",22,"french",16,4,"right-handed",1,399.795454545455,361.115384615385,205.889090909091,0.825,0.642857142857143,0.583333333333333,174.264150943396,196.877995642702,621.064285714286,2195,-435,450,930,1250,1320,1395,880,2195,2060,0.930274014115472,1.157894280365,0.869122203007293,0.908603802372113,-1.50056557920161,-0.742008570165459,-0.878651092161403,-1.48885829474196,-0.753990212952206,0.747689494994484,-1.27434957837742,-0.983228618652827,0.564072460740863,0.127314572996394,-1.04049986661852,-1.07526758933997,-0.662817627654031
142,"man",25,"french",17,9,"right-handed",1,436.314606741573,152.080901856764,125.309803921569,0.891666666666667,0.75,0.5,205.5,328.065714285714,1366.86830357143,3025,-35,950,860,1250,445,2290,3025,1345,1920,1.0471975511966,1.26052180642484,0.785398163397448,0.323397272181901,0.314818714347325,-0.00899262925298755,0.0957612088971366,-0.532206362374525,-1.19130453646448,0.0608121300411604,-2.8821864647853,-3,1.23063557773397,-0.83265902085408,-0.542583229980624,-0.898057971635221,-0.757766740823308
143,"woman",27,"french",16,1,"right-handed",1,536.816091954023,269.790450928382,325.393258426966,0.925,0.75,0.583333333333333,323.666666666667,39.1904761904763,897.493439037726,-885,-1245,0,110,250,-1750,-1605,-1195,-1400,-885,1.0471975511966,1.32476043658762,0.869122203007293,-1.28710357198591,-0.707443563939533,-1.82911746714095,0.582967359426398,-0.532206362374525,-0.753990212952206,-2.53767682021062,0.658268908505268,-2.19934285733924,-1.90943886496849,-1.05550382789709,-0.234409738633444,-1.57863462947324,-0.956182732001258
144,"man",22,"french",16,6,"right-handed",1,513.530120481928,11.2002652519893,40.1739130434783,0.916666666666667,1,1,175.924528301887,31.2592592592592,138.601960784314,3640,-350,800,940,2250,3360,3095,3640,2205,400,1.5707963267949,1.30738282468938,1.5707963267949,-0.913954094306041,1.5383129990334,0.765473955032983,0.461165821794085,1.69998147981615,1.43258140460919,0.711177741375694,0.755473915711884,1.13930185949316,1.72453475478308,0.184232520927179,1.19790956873981,1.14769627118652,0.843279453617834
145,"woman",26,"french",16,6,"right-handed",1,463.941176470588,153.829230769231,55.9629629629629,0.808333333333333,0.892857142857143,0.583333333333333,193,121.791666666667,205.001214329083,-770,-1630,100,510,250,-905,-770,-2025,-1100,-950,1.23732315454306,1.13530018353838,0.869122203007293,-0.119308761226327,0.29963514843148,0.621843678375941,-1.12225416742604,0.743329547448719,-0.753990212952206,0.335687547909825,-0.354091412129802,0.847186947939453,-1.81708373430077,-0.0459042084821017,-0.377638277643176,0.589555258248958,0.0553375907078935
146,"man",23,"french",17,9,"right-handed",1,425.022988505747,43.5866666666666,241.363837312113,0.8,0.642857142857143,0.416666666666667,233.038461538462,36.2083333333334,253.277597402597,2115,-485,400,700,1500,1930,2010,2115,1940,1785,0.930274014115472,1.12432242738401,0.701674123787604,0.504341470791274,1.2570495267255,-1.06471624834669,-1.24405570505835,-1.48885829474196,-1.62861885997676,-0.54475955978643,0.694818056061524,0.634801256552965,0.499825413319841,0.218133322355456,-1.45384428659236,0.275711511643924,-0.319999817530992
148,"man",24,"french",17,2.5,"right-handed",1,417.697674418605,329.972148541114,125.413171355499,0.875,0.571428571428571,0.75,165.884615384615,93.4245014245014,381.117741935484,1470,-150,200,920,500,-690,-185,380,1470,710,0.857071947850131,1.23246031474537,1.0471975511966,0.621727044707897,-1.23009852097561,-0.00993294505466054,-0.147841866367502,-2.12662624965358,0.120638434072353,0.931955762055705,-0.00642339022224271,0.0723851069789527,-0.018166406512151,0.51575313884712,-0.717943227316244,-0.389215453017105,-0.19713518049541
149,"woman",26,"french",19,2,"right-handed",1,506.37037037037,492.610248447205,133.161791928915,0.825,0.75,0.75,275.339622641509,248.153846153846,484.974528301887,-1330,-2390,100,460,500,-1740,-1370,-2820,-1640,-1330,1.0471975511966,1.157894280365,1.0471975511966,-0.799221624688107,-2.64254802789785,-0.0804208162277549,-0.878651092161403,-0.532206362374525,0.120638434072353,-1.47496350654881,-1.90278648303995,-0.384519366250088,-2.26681306624793,-1.39232387142562,-0.430073006821192,-1.03582940345856,-0.952742093901792
150,"woman",25,"french",17,4.5,"right-handed",1,375.047058823529,139.244708994709,65.5546265328874,0.941666666666667,0.785714285714286,0.75,189.037037037037,128.029761904762,180.122205663189,2765,-735,550,950,2000,1850,1195,2765,2005,1290,1.08952095285255,1.36346742528384,1.0471975511966,1.30518811272043,0.426296125170725,0.534589961453466,0.826570434691035,-0.213322384918712,0.120638434072353,0.422833235945224,-0.430545517197577,0.956638922592775,1.02183267361565,0.432491943822691,0.244628827948225,0.639175003072322,0.43876525828108
151,"woman",22,"french",16,5.5,"right-handed",1,435.566666666667,79.6428571428571,148.666367598052,0.925,0.785714285714286,0.416666666666667,232.884615384615,26.7101449275362,334.568926974665,2005,-85,800,790,500,770,2005,1615,1315,1390,1.08952095285255,1.32476043658762,0.701674123787604,0.335382748013196,0.943915344212326,-0.221463279464256,0.582967359426398,-0.213322384918712,-1.62861885997676,-0.541376477720335,0.811227868129751,0.277170586322354,0.411485723115935,0.201744712807537,-0.419657961823024,0.333207550356808,0.0384314337804404
152,"man",23,"french",16,6.5,"right-handed",1,474.795454545455,103.333333333333,21.0705882352941,0.858333333333333,0.607142857142857,0.75,225.11320754717,51.1666666666667,333.087878787879,1910,-100,650,860,500,1365,1910,1285,1850,1150,0.893378412739926,1.20623764232681,1.0471975511966,-0.293244738047494,0.738172646570679,0.939253621400546,-0.391444941632141,-1.80774227219777,0.120638434072353,-0.370482959580695,0.511488699157589,0.283686265896946,0.335192354303471,-0.0507463328235333,-0.692849593252519,0.653704177956057,-0.0299639160399985
153,"man",21,"french",16,4.5,"right-handed",1,361.117647058824,-50.8311111111111,6.52574484339192,0.925,0.892857142857143,0.833333333333333,181.62962962963,34.6183574879227,240.072281167109,2350,-150,400,850,1250,1310,2340,1880,2315,2350,1.23732315454306,1.32476043658762,1.15026199151093,1.52840202203129,2.07703170644796,1.07156556486551,0.582967359426398,0.743329547448719,0.557952757584629,0.585722372459979,0.714304802528283,0.692896334106321,0.688551115119093,0.94280973233985,0.628083221486582,1.28049786847326,0.950463607433231
154,"woman",22,"french",17,3,"right-handed",1,438.136363636364,91.4285714285714,46.9299712568592,0.916666666666667,0.785714285714286,0.666666666666667,279.943396226415,96.2008547008547,410.061764705882,-285,-1275,100,390,500,-870,-310,-1235,-380,-285,1.08952095285255,1.30738282468938,0.95531661812451,0.294204260648516,0.841560936842862,0.70401525325882,0.461165821794085,-0.213322384918712,-0.316675889439924,-1.57620064158271,-0.0404503803520692,-0.0549503704580437,-1.42758600931083,-0.440815587095421,-0.0229441508548502,0.496875273214546,0.0110385117547583
155,"woman",21,"french",16,2,"right-handed",1,698.75,181.34962962963,101.636052760137,0.908333333333333,0.821428571428571,0.916666666666667,233.851851851852,203.286324786325,199.747767857143,1220,-420,250,890,500,200,1000,1220,480,-385,1.13450940007873,1.29098701108241,1.27795355506632,-3,0.0606310416255188,0.206363421058205,0.339364284161759,0.105561592537092,0.995267081096911,-0.562646039969102,-1.35289007045959,0.870298804919414,-0.218938429702845,-1.63851203680956,0.480064319265254,0.379097755867713,-0.259783320558866
157,"woman",21,"french",15,3.5,"right-handed",1,364.732558139535,228.476923076923,23.8267020335986,0.916666666666667,0.892857142857143,0.916666666666667,163.094339622642,10.9404186795491,104.847936687394,1640,-50,250,940,500,770,325,1130,1390,1640,1.23732315454306,1.30738282468938,1.27795355506632,1.4704743472833,-0.348651423126861,0.91418172731145,0.461165821794085,0.743329547448719,0.995267081096911,0.993314019338995,1.00450165787424,1.28779831445715,0.118358569257521,1.15609667483218,0.733254150113238,0.617776206213914,0.835709010386443
158,"woman",22,"french",17,1,"right-handed",1,432.941860465116,232.269230769231,82.6822642582848,0.891666666666667,0.892857142857143,0.833333333333333,195.77358490566,129.846560846561,310.509533898305,-900,-2160,500,510,250,-1925,-1090,-1160,-900,-1160,1.23732315454306,1.26052180642484,1.15026199151093,0.377444341376108,-0.381586160640339,0.37878278131753,0.0957612088971366,0.743329547448719,0.557952757584629,0.274696323114824,-0.452812207891088,0.383016768400262,-1.92148518635993,0.0664428188666148,0.465681171310162,0.126737796359151,0.219620595511976
159,"woman",24,"other",17,6,"right-handed",1,416.711111111111,283.409961685824,-7.38620268620269,0.9,0.785714285714286,0.583333333333333,223.169811320755,208.388148148148,324.463481436397,320,-1410,400,830,500,-585,-1255,-60,-920,320,1.08952095285255,1.27540813090181,0.869122203007293,0.637536373656473,-0.825723790190201,1.19812016331845,0.217562746529448,-0.213322384918712,-0.753990212952206,-0.327747611595078,-1.41541802562129,0.321628184443268,-0.941717713189345,-0.368543087853299,-0.249916617113823,0.231341519190507,-0.129039395258872
160,"man",24,"french",17,5.5,"right-handed",1,471.144444444444,167.302564102564,37.0213657876944,0.941666666666667,0.785714285714286,0.75,240.716981132075,45.8657407407406,183.626984126984,1860,-880,400,840,1500,1260,920,1130,1550,1860,1.08952095285255,1.36346742528384,1.0471975511966,-0.234738589234729,0.182624417033034,0.794152136230185,0.826570434691035,-0.213322384918712,0.120638434072353,-0.713610462338998,0.576456855658676,0.94122010391168,0.295037949665332,-0.123964065305017,0.244628827948225,0.6393322190583,0.253332327233836
161,"woman",34,"french",16,4,"right-handed",1,549.781609195402,165.89010989011,207.923395445135,0.833333333333333,0.857142857142857,0.583333333333333,169.603773584906,84.0270655270656,606.548269581057,1460,-300,350,910,500,285,335,370,1460,570,1.18319964013972,1.16954918487654,0.869122203007293,-1.49487141161706,0.194891040026557,-0.760514289306678,-0.75684955452909,0.424445569992906,-0.753990212952206,0.850171348901732,0.108751598944746,-0.919367286747771,-0.0261972874397788,-0.178649487923528,-0.362131399162797,-0.494996845342631,-0.345259244142985
162,"woman",20,"french",15,4.5,"right-handed",1,420.988888888889,122.986206896552,124.296511627907,0.85,0.857142857142857,0.75,171.192307692308,90.5454545454545,315.968867924528,470,-1170,650,740,250,-1730,-750,470,-780,195,1.18319964013972,1.19369195874213,1.0471975511966,0.568986493943648,0.567494978853201,0.000225116793499918,-0.513246479264453,0.424445569992906,0.120638434072353,0.815239430776072,0.0288622128640159,0.358999135805386,-0.821254499274929,0.471029379194579,0.0106125082669352,0.308906410484029,0.263516099315181
164,"man",29,"french",17,6,"right-handed",1,499,117.793103448276,40.6025369978858,0.908333333333333,0.964285714285714,0.833333333333333,255.509433962264,172.019841269841,409.5,1590,-150,550,940,250,20,270,1590,155,1280,1.38067072344843,1.29098701108241,1.15026199151093,-0.681114039728359,0.612595090138004,0.761574836500372,0.339364284161759,1.38109750236034,0.557952757584629,-1.03889699457905,-0.96968799921338,-0.0524789594313809,0.0782041646193823,-0.896566344506931,0.759471514702242,0.440563655735665,0.101156275310325
165,"woman",28,"french",16,4.5,"right-handed",1,394.804597701149,325.594202898551,76.9634387351779,0.841666666666667,0.928571428571429,0.833333333333333,180.62962962963,85.5833333333334,1195.19355766465,1970,-50,650,870,500,960,510,1110,1970,1110,1.30024656381632,1.18147281448264,1.15026199151093,0.988580522555745,-1.19207774252492,0.430805955367006,-0.635048016896764,1.06221352490453,0.557952757584629,0.607712405889473,0.0896779782588377,-3,0.383377639869238,0.561990302234685,0.328372755197466,-1.25375726238597,-0.121131401651273
166,"man",39,"french",20,7,"right-handed",1,401.471264367816,270.166666666667,181.705542421854,0.9,0.892857142857143,0.416666666666667,243.37037037037,70.0527065527066,555.424046920821,1480,-150,650,480,500,1050,1080,1480,1245,1070,1.23732315454306,1.27540813090181,0.701674123787604,0.881749541185108,-0.710710853303735,-0.52201498109685,0.217562746529448,0.743329547448719,-1.62861885997676,-0.771958580390563,0.280021364554595,-0.694452894139762,-0.0101355255845233,0.129937441783047,-0.222575521999531,-0.642392909513449,-0.245010329909978
167,"woman",24,"other",17,4.5,"left-handed",1,391.103448275862,32.2685185185185,14.9677902621723,0.925,0.857142857142857,0.666666666666667,497.622641509434,36.6766666666666,375.944578961528,1740,-50,0,1040,750,530,1235,1370,1030,1740,1.18319964013972,1.32476043658762,0.95531661812451,1.04789013635116,1.35534330155658,0.994769726912367,0.582967359426398,0.424445569992906,-0.316675889439924,-3,0.689078161990216,0.0951437671131542,0.198667378533799,-0.421010567219541,0.230245679993126,0.815085598527368,0.208106903766984
168,"man",29,"french",18,3.5,"right-handed",1,389.477272727273,272.286206896552,174.178472130279,0.958333333333333,0.892857142857143,0.833333333333333,233.811320754717,83.8963636363636,669.854206198608,2890,-190,150,680,2250,2890,705,1245,1930,2145,1.23732315454306,1.41066464910998,1.15026199151093,1.07394902581166,-0.729118247108332,-0.453542514804767,1.07017350995566,0.743329547448719,0.557952757584629,-0.561754759788169,0.110353481523143,-1.19787355133088,1.12221868521099,0.207515915848879,0.790485271663003,-0.793511437747994,0.0681632499212957
169,"man",21,"french",15,4.5,"right-handed",1,443.602272727273,153.580049261084,96.0915943677998,0.916666666666667,0.964285714285714,0.833333333333333,159.222222222222,47.0324074074074,179.413725490196,5160,-100,850,910,3500,3185,3810,3850,4810,5160,1.38067072344843,1.30738282468938,1.15026199151093,0.206614995808846,0.30179919423944,0.256800407252169,0.461165821794085,1.38109750236034,0.557952757584629,1.07846201041715,0.562158187153632,0.959755789304716,2.9452286557825,0.615745064459877,0.80007202724635,0.506118463598775,0.640645185101667
170,"man",23,"french",16,6,"right-handed",1,416.56976744186,330.443167305236,106.334811529934,0.958333333333333,0.821428571428571,0.916666666666667,237.481481481481,11.0057142857144,316.228389154705,3335,-35,400,970,2000,1400,2210,2390,2365,3335,1.13450940007873,1.41066464910998,1.27795355506632,0.639801356090965,-1.23418913825114,0.163619619151682,1.07017350995566,0.105561592537092,0.995267081096911,-0.642461716861323,1.00370139482219,0.357857405783552,1.47959288649043,0.333680344683943,0.723667394529887,-0.237570704438635,0.273259011591732
171,"man",22,"french",16,2,"right-handed",1,493.16091954023,38.5222222222222,-14.4302907369845,0.916666666666667,0.964285714285714,1,298.056603773585,161.297777777778,270.46131147541,1560,-50,0,860,750,1145,840,905,-1025,1560,1.38067072344843,1.30738282468938,1.5707963267949,-0.587544835355463,1.30103228391782,1.2621990230782,0.461165821794085,1.38109750236034,1.43258140460919,-1.97451068106032,-0.838278372159358,0.559203733259129,0.0541115218364989,-1.13344462952505,1.09161490958787,1.04081168008505,0.332993986715958
172,"man",23,"french",17,8,"right-handed",1,394.704545454545,250.266666666667,63.9541624106231,0.9,0.964285714285714,0.833333333333333,270.301886792453,49.7037037037037,286.480780101752,2330,-100,250,930,1250,1045,1150,2080,2330,2315,1.38067072344843,1.27540813090181,1.15026199151093,0.990183824509701,-0.537886987284749,0.54914910882666,0.217562746529448,1.38109750236034,0.557952757584629,-1.36418352681911,0.529418775536928,0.488728156937083,0.672489353263838,0.0518063577425062,0.718871002158138,0.166663426159665,0.312446928686769
174,"man",24,"french",17,7,"right-handed",1,399.666666666667,85.1258741258741,134.835515976951,0.925,0.75,0.666666666666667,292.481481481481,9.51851851851859,698.784457478006,2970,-350,650,670,2000,2780,2350,2090,2970,2590,1.0471975511966,1.32476043658762,0.95531661812451,0.910667582694047,0.896297445094097,-0.0956463965693746,0.582967359426398,-0.532206362374525,-0.316675889439924,-1.85191355548345,1.02192846848839,-1.32514844287782,1.18646573263202,0.0268941652329963,-0.0886382974626837,-0.174832464784365,-0.0788588656713509
175,"woman",19,"french",15,3,"right-handed",1,481.779069767442,301.125661375661,82.5231157186887,0.95,0.75,0.833333333333333,167.924528301887,97.1644444444445,247.637627118644,1805,-275,1200,630,250,770,790,-275,830,1805,1.0471975511966,1.38562501074904,1.15026199151093,-0.405154708199457,-0.979577845950451,0.380230528261667,0.948371972323347,-0.532206362374525,0.557952757584629,0.887098008811639,-0.0522601377678828,0.659613574955786,0.250868104563379,0.1432277209481,0.32470612251115,0.0200887524223342,0.162674198627195
176,"man",23,"french",17,2.5,"right-handed",1,408.27380952381,334.467980295567,11.4561056920608,0.866666666666667,0.857142857142857,0.833333333333333,242.981132075472,9.74461538461537,779.361293859649,1305,-555,300,810,750,1305,475,-745,805,750,1.18319964013972,1.21914613830565,1.15026199151093,0.772741154960177,-1.26914309508493,1.02671491860594,-0.269643403999814,0.424445569992906,0.557952757584629,-0.763399217273717,1.01915742494123,-1.6796357929055,-0.150675941818009,0.342833120875898,0.237584974525907,-0.640687989794828,-0.0200899647976745
178,"man",20,"french",16,6,"left-handed",1,395.211111111111,6.29100529100538,48.3020833333333,0.891666666666667,0.678571428571429,0.666666666666667,281.555555555556,128.031468531469,549.557142857143,2355,-135,350,1140,1000,750,1470,2330,2355,1420,0.968001774042632,1.26052180642484,0.95531661812451,0.982066288576761,1.5809480385183,0.691533385245644,0.0957612088971366,-1.16997431728614,-0.316675889439924,-1.61165207912419,-0.430566433617187,-0.668642209980492,0.692566555582907,-0.353384074721538,-0.463629665942977,0.534613071261151,-0.0941335564677881
179,"man",23,"french",17,2,"right-handed",1,417.977011494253,33.2413793103449,238.096861681519,0.75,0.928571428571429,0.583333333333333,248.88679245283,24.1643356643357,293.054402515723,1395,-325,400,820,500,745,1095,1395,1070,925,1.30024656381632,1.06200468763857,0.869122203007293,0.617250766619195,1.34689437878564,-1.03499713186743,-1.97486493085225,1.06221352490453,-0.753990212952206,-0.893264886395052,0.842429310471097,0.459808356976532,-0.0783980134693594,0.18880506356508,-0.555547206299975,0.257235201298248,-0.0365023138122157
180,"man",20,"french",14,4,"right-handed",1,502.61797752809,353.104285714286,169.057031576019,0.883333333333333,0.75,0.666666666666667,188.115384615385,86.8772727272727,290.211147540984,3460,-150,950,1160,1500,1960,3300,2490,3260,3460,1.0471975511966,1.24623145923122,0.95531661812451,-0.739090853213771,-1.43099225844038,-0.406953649265544,-0.026040328735191,-0.532206362374525,-0.316675889439924,0.443100403507725,0.0738194550077919,0.472316888791736,1.57997889808578,-0.0740569982327516,-0.291640860183213,-0.455209672971398,-0.273635843795788
